ID,OrderQty,UnitPrice,LineTotal,ProductID,SalesOrderID
76378,2,323.994,647.988,989,61217
76379,23,38.4945,841.104825,867,61217
76380,2,338.994,677.988,987,61217
76381,2,323.994,647.988,992,61217
76382,2,1391.994,2783.988,779,61217
76383,4,461.694,1846.776,983,61217
76384,5,149.874,749.37,925,61217
76385,1,41.994,41.994,868,61217
76386,1,37.152,37.152,809,61217
76387,2,1376.994,2753.988,782,61217
76388,3,158.43,475.29,917,61217
76389,1,338.994,338.994,986,61217
76390,3,461.694,1385.082,981,61217
76391,1,323.994,323.994,990,61217
76392,3,1391.994,4175.982,780,61218
76393,3,72.894,218.682,996,61218
76394,3,461.694,1385.082,981,61218
76395,3,32.394,97.182,881,61218
76396,2,218.454,436.908,905,61218
76397,3,2.994,8.982,870,61218
76398,3,72,216,876,61218
76399,3,105.294,315.882,949,61218
76400,2,41.994,83.988,868,61218
76401,3,54.894,164.682,945,61218
76402,6,41.994,251.964,869,61218
76403,1,48.594,48.594,937,61218
76404,3,242.994,728.982,951,61218
76405,3,218.454,655.362,904,61218
76406,1,818.7,818.7,742,61218
76407,4,14.694,58.776,859,61218
76408,2,63.9,127.8,948,61218
76409,3,23.484,70.452,909,61218
76410,3,12.144,36.432,952,61218
76411,4,20.994,83.976,708,61218
76412,2,1376.994,2753.988,783,61218
76413,10,29.994,299.94,715,61218
76414,8,1376.994,11015.952,782,61218
76415,1,158.43,158.43,944,61218
76416,1,1391.994,1391.994,781,61218
76417,3,1376.994,4130.982,784,61218
76418,7,14.694,102.858,858,61218
76419,2,158.43,316.86,917,61218
76420,4,31.584,126.336,910,61218
76421,9,4.77,42.93,877,61218
76422,3,338.994,1016.982,988,61218
76423,5,20.994,104.97,707,61218
76424,2,26.724,53.448,808,61218
76425,2,41.994,83.988,867,61218
76426,4,32.994,131.976,880,61218
76427,4,32.394,129.576,883,61218
76428,8,5.394,43.152,712,61218
76429,3,149.874,449.622,925,61218
76430,5,1391.994,6959.97,779,61218
76431,3,29.994,89.982,716,61218
76432,8,38.1,304.8,864,61218
76433,8,20.994,167.952,711,61218
76434,1,809.76,809.76,743,61218
76435,4,149.874,599.496,924,61218
76436,12,31.3142,368.254992,884,61218
76437,4,38.1,152.4,865,61218
76438,2,445.41,890.82,979,61219
76439,1,1430.442,1430.442,956,61219
76440,2,445.41,890.82,978,61219
76441,2,1430.442,2860.884,968,61219
76442,2,728.91,1457.82,953,61219
76443,1,445.41,445.41,964,61219
76444,1,1430.442,1430.442,967,61219
76445,3,728.91,2186.73,972,61219
76446,4,12.144,48.576,952,61219
76447,1,728.91,728.91,970,61219
76448,2,1430.442,2860.884,955,61219
76449,2,54.894,109.788,945,61219
76450,3,63.9,191.7,948,61219
76451,1,242.994,242.994,951,61219
76452,1,445.41,445.41,959,61219
76453,1,445.41,445.41,962,61219
76454,3,445.41,1336.23,965,61219
76455,2,1430.442,2860.884,966,61219
76456,1,1430.442,1430.442,957,61219
76457,2,728.91,1457.82,971,61219
76458,3,5.394,16.182,875,61220
76459,2,38.1,76.2,864,61220
76460,3,5.394,16.182,874,61220
76461,2,1430.442,2860.884,957,61221
76462,4,38.1,152.4,864,61221
76463,1,1430.442,1430.442,969,61221
76464,3,218.454,655.362,904,61222
76465,2,149.874,299.748,925,61222
76466,2,338.994,677.988,984,61222
76467,2,323.994,647.988,993,61222
76468,2,338.994,677.988,985,61222
76469,1,461.694,461.694,980,61222
76470,1,323.994,323.994,992,61222
76471,2,1391.994,2783.988,780,61222
76472,3,461.694,1385.082,981,61222
76473,5,323.994,1619.97,989,61222
76474,9,41.994,377.946,869,61222
76475,2,41.994,83.988,868,61222
76476,2,48.594,97.188,937,61222
76477,2,338.994,677.988,988,61222
76478,3,461.694,1385.082,983,61222
76479,1,218.454,218.454,905,61222
76480,1,158.43,158.43,917,61222
76481,1,461.694,461.694,982,61222
76482,2,1391.994,2783.988,781,61222
76483,4,1376.994,5507.976,782,61222
76484,2,41.994,83.988,867,61223
76485,1,1376.994,1376.994,782,61223
76486,1,41.994,41.994,869,61223
76487,1,41.994,41.994,868,61223
76488,6,32.394,194.364,883,61224
76489,1,1466.01,1466.01,794,61224
76490,4,1020.594,4082.376,976,61224
76491,3,2.994,8.982,870,61224
76492,3,20.994,62.982,711,61224
76493,6,4.77,28.62,877,61224
76494,1,24.294,24.294,938,61224
76495,2,323.994,647.988,997,61224
76496,2,1020.594,2041.188,974,61224
76497,1,1466.01,1466.01,796,61224
76498,4,323.994,1295.976,999,61224
76499,3,32.394,97.182,884,61224
76500,8,5.394,43.152,875,61224
76501,2,72,144,876,61224
76502,4,29.994,119.976,715,61224
76503,2,5.394,10.788,712,61224
76504,10,38.1,381,864,61224
76505,3,1020.594,3061.782,975,61224
76506,1,20.994,20.994,708,61224
76507,4,672.294,2689.176,798,61224
76508,2,1466.01,2932.02,792,61224
76509,2,323.994,647.988,998,61224
76510,3,672.294,2016.882,800,61224
76511,1,5.394,5.394,874,61224
76512,2,323.994,647.988,977,61224
76513,5,672.294,3361.47,801,61224
76514,1,1466.01,1466.01,793,61224
76515,3,1466.01,4398.03,795,61224
76516,3,672.294,2016.882,797,61224
76517,5,38.1,190.5,864,61225
76518,1,1430.442,1430.442,969,61225
76519,2,445.41,890.82,965,61225
76520,2,728.91,1457.82,953,61225
76521,1,445.41,445.41,979,61225
76522,4,1430.442,5721.768,966,61225
76523,2,728.91,1457.82,972,61225
76524,2,445.41,890.82,961,61225
76525,1,54.894,54.894,945,61226
76526,3,4.77,14.31,877,61226
76527,6,32.394,194.364,884,61226
76528,1,32.394,32.394,883,61226
76529,1,72.894,72.894,996,61226
76530,5,5.394,26.97,712,61226
76531,1,12.144,12.144,952,61226
76532,7,29.994,209.958,715,61226
76533,3,20.994,62.982,708,61226
76534,2,323.994,647.988,977,61227
76535,2,1020.594,2041.188,976,61227
76536,3,1466.01,4398.03,793,61227
76537,3,1466.01,4398.03,796,61227
76538,5,5.394,26.97,712,61227
76539,4,1466.01,5864.04,795,61227
76540,5,5.394,26.97,874,61227
76541,2,672.294,1344.588,800,61227
76542,7,672.294,4706.058,798,61227
76543,5,672.294,3361.47,799,61227
76544,3,323.994,971.982,997,61227
76545,5,29.994,149.97,715,61227
76546,8,323.994,2591.952,998,61227
76547,6,5.394,32.364,875,61227
76548,5,323.994,1619.97,999,61227
76549,4,672.294,2689.176,801,61227
76550,4,37.254,149.016,939,61227
76551,4,1020.594,4082.376,973,61227
76552,3,32.394,97.182,884,61227
76553,2,48.594,97.188,940,61227
76554,5,24.294,121.47,938,61227
76555,5,672.294,3361.47,797,61227
76556,3,1020.594,3061.782,974,61227
76557,2,20.994,41.988,708,61227
76558,3,32.394,97.182,883,61227
76559,4,20.994,83.976,711,61227
76560,9,72,648,876,61227
76561,4,2.994,11.976,870,61227
76562,8,38.1,304.8,864,61227
76563,3,1020.594,3061.782,975,61227
76564,4,1466.01,5864.04,794,61227
76565,6,4.77,28.62,877,61227
76566,1,1466.01,1466.01,792,61227
76567,5,2.994,14.97,870,61228
76568,4,672.294,2689.176,797,61228
76569,1,48.594,48.594,940,61228
76570,4,32.394,129.576,881,61228
76571,2,1466.01,2932.02,793,61228
76572,1,672.294,672.294,798,61228
76573,10,72,720,876,61228
76574,2,1020.594,2041.188,974,61228
76575,4,20.994,83.976,708,61228
76576,18,29.6945,507.77595,884,61228
76577,2,20.994,41.988,711,61228
76578,1,5.394,5.394,875,61228
76579,5,38.1,190.5,865,61228
76580,2,672.294,1344.588,801,61228
76581,3,1020.594,3061.782,973,61228
76582,1,356.898,356.898,822,61228
76583,4,32.994,131.976,880,61228
76584,1,37.254,37.254,939,61228
76585,9,29.994,269.946,714,61228
76586,1,323.994,323.994,977,61228
76587,12,36.83,433.1208,864,61228
76588,2,29.994,59.988,716,61228
76589,5,32.394,161.97,883,61228
76590,1,356.898,356.898,835,61228
76591,4,1020.594,4082.376,976,61228
76592,5,5.394,26.97,712,61228
76593,1,24.294,24.294,938,61228
76594,2,20.994,41.988,707,61228
76595,8,14.694,117.552,859,61228
76596,1,14.694,14.694,858,61228
76597,2,202.332,404.664,722,61228
76598,1,323.994,323.994,998,61228
76599,4,29.994,119.976,715,61228
76600,2,323.994,647.988,999,61228
76601,7,4.77,33.39,877,61228
76602,2,41.994,83.988,868,61229
76603,8,20.994,167.952,707,61229
76604,3,14.694,44.082,858,61229
76605,11,14.2042,153.121276,859,61229
76606,1,218.454,218.454,904,61229
76607,3,1376.994,4130.982,784,61229
76608,5,32.994,164.97,880,61229
76609,1,158.43,158.43,917,61229
76610,5,29.994,149.97,714,61229
76611,4,32.394,129.576,881,61229
76612,1,242.994,242.994,951,61229
76613,4,37.152,148.608,809,61229
76614,8,5.394,43.152,712,61229
76615,3,72,216,876,61229
76616,3,26.724,80.172,808,61229
76617,4,32.394,129.576,883,61229
76618,2,41.994,83.988,869,61229
76619,1,31.584,31.584,910,61229
76620,1,149.874,149.874,924,61229
76621,3,29.994,89.982,715,61229
76622,3,54.894,164.682,945,61229
76623,2,149.874,299.748,925,61229
76624,4,2.994,11.976,870,61229
76625,1,105.294,105.294,949,61229
76626,1,1391.994,1391.994,780,61229
76627,3,72.894,218.682,996,61229
76628,4,20.994,83.976,711,61229
76629,2,1376.994,2753.988,783,61229
76630,4,158.43,633.72,920,61229
76631,4,818.7,3274.8,748,61229
76632,5,41.994,209.97,867,61229
76633,8,38.1,304.8,865,61229
76634,2,218.454,436.908,905,61229
76635,1,818.7,818.7,742,61229
76636,7,29.994,209.958,716,61229
76637,7,32.394,226.758,884,61229
76638,2,23.484,46.968,909,61229
76639,2,38.1,76.2,864,61229
76640,1,158.43,158.43,944,61229
76641,2,1391.994,2783.988,779,61229
76642,2,809.76,1619.52,743,61229
76643,7,20.994,146.958,708,61229
76644,1,1391.994,1391.994,781,61229
76645,1,338.994,338.994,988,61229
76646,2,4.77,9.54,877,61229
76647,3,72,216,876,61230
76648,18,38.4945,658.25595,867,61230
76649,2,323.994,647.988,990,61230
76650,2,338.994,677.988,988,61230
76651,5,41.994,209.97,868,61230
76652,3,20.994,62.982,708,61230
76653,1,149.874,149.874,925,61230
76654,2,1376.994,2753.988,782,61230
76655,4,38.1,152.4,864,61230
76656,2,323.994,647.988,991,61230
76657,2,338.994,677.988,986,61230
76658,2,37.152,74.304,809,61230
76659,6,5.394,32.364,712,61230
76660,2,1376.994,2753.988,783,61230
76661,1,338.994,338.994,987,61230
76662,2,4.77,9.54,877,61230
76663,5,20.994,104.97,711,61230
76664,1,1376.994,1376.994,784,61230
76665,5,1391.994,6959.97,779,61230
76666,2,218.454,436.908,904,61230
76667,3,29.994,89.982,715,61230
76668,4,32.394,129.576,883,61230
76669,5,38.1,190.5,865,61230
76670,1,48.594,48.594,937,61230
76671,2,461.694,923.388,980,61230
76672,1,158.43,158.43,917,61230
76673,3,323.994,971.982,989,61230
76674,2,338.994,677.988,984,61230
76675,3,1391.994,4175.982,780,61230
76676,7,32.394,226.758,884,61230
76677,3,2.994,8.982,870,61230
76678,2,38.1,76.2,865,61231
76679,1,20.994,20.994,708,61231
76680,1,41.994,41.994,868,61231
76681,2,20.994,41.988,711,61231
76682,2,1430.442,2860.884,954,61232
76683,5,445.41,2227.05,979,61232
76684,3,728.91,2186.73,972,61232
76685,2,445.41,890.82,962,61232
76686,1,1430.442,1430.442,966,61232
76687,1,445.41,445.41,958,61232
76688,2,445.41,890.82,965,61232
76689,3,445.41,1336.23,961,61232
76690,1,1430.442,1430.442,957,61232
76691,1,728.91,728.91,953,61232
76692,1,24.294,24.294,938,61233
76693,1,38.1,38.1,864,61234
76694,2,672.294,1344.588,797,61234
76695,3,1020.594,3061.782,976,61234
76696,4,5.394,21.576,875,61234
76697,2,1466.01,2932.02,793,61234
76698,1,323.994,323.994,998,61234
76699,1,323.994,323.994,999,61234
76700,2,32.394,64.788,884,61234
76701,3,672.294,2016.882,801,61234
76702,2,1430.442,2860.884,966,61235
76703,1,445.41,445.41,961,61235
76704,2,445.41,890.82,964,61235
76705,1,445.41,445.41,959,61235
76706,1,1430.442,1430.442,954,61235
76707,4,1430.442,5721.768,969,61235
76708,1,445.41,445.41,965,61235
76709,1,445.41,445.41,979,61235
76710,3,1430.442,4291.326,955,61235
76711,3,445.41,1336.23,963,61235
76712,1,1430.442,1430.442,968,61235
76713,2,242.994,485.988,951,61235
76714,1,728.91,728.91,970,61235
76715,2,445.41,890.82,962,61235
76716,3,445.41,1336.23,960,61235
76717,2,1430.442,2860.884,957,61235
76718,1,1430.442,1430.442,967,61235
76719,2,728.91,1457.82,971,61235
76720,2,1430.442,2860.884,956,61235
76721,1,54.894,54.894,945,61235
76722,2,38.1,76.2,864,61236
76723,4,1020.594,4082.376,976,61236
76724,9,5.394,48.546,874,61236
76725,10,5.394,53.94,875,61236
76726,3,323.994,971.982,998,61236
76727,1,323.994,323.994,999,61236
76728,8,1020.594,8164.752,973,61236
76729,3,445.41,1336.23,962,61237
76730,1,1430.442,1430.442,969,61237
76731,2,728.91,1457.82,953,61237
76732,2,445.41,890.82,958,61237
76733,3,323.994,971.982,977,61238
76734,2,20.994,41.988,711,61238
76735,5,29.994,149.97,714,61238
76736,1,24.294,24.294,938,61238
76737,4,1020.594,4082.376,973,61238
76738,6,32.394,194.364,883,61238
76739,5,14.694,73.47,858,61238
76740,1,32.394,32.394,881,61238
76741,2,20.994,41.988,708,61238
76742,1,1466.01,1466.01,793,61238
76743,8,38.1,304.8,864,61238
76744,7,5.394,37.758,875,61238
76745,2,5.394,10.788,712,61238
76746,2,672.294,1344.588,801,61238
76747,5,29.994,149.97,715,61238
76748,3,356.898,1070.694,836,61238
76749,1,672.294,672.294,797,61238
76750,4,323.994,1295.976,998,61238
76751,2,37.254,74.508,939,61238
76752,2,48.594,97.188,940,61238
76753,2,1466.01,2932.02,794,61238
76754,4,72,288,876,61238
76755,1,323.994,323.994,999,61238
76756,9,29.994,269.946,716,61238
76757,19,29.6945,535.985725,884,61238
76758,2,202.332,404.664,722,61238
76759,7,32.994,230.958,880,61238
76760,2,356.898,713.796,822,61238
76761,4,14.694,58.776,859,61238
76762,2,672.294,1344.588,798,61238
76763,5,20.994,104.97,707,61238
76764,4,38.1,152.4,865,61238
76765,7,2.994,20.958,870,61238
76766,6,4.77,28.62,877,61238
76767,3,1020.594,3061.782,976,61238
76768,4,2.994,11.976,870,61239
76769,4,20.994,83.976,708,61239
76770,8,32.394,259.152,883,61239
76771,6,29.994,179.964,716,61239
76772,2,26.724,53.448,808,61239
76773,5,242.994,1214.97,951,61239
76774,2,48.594,97.188,937,61239
76775,2,158.43,316.86,944,61239
76776,4,38.1,152.4,864,61239
76777,2,1376.994,2753.988,783,61239
76778,2,41.994,83.988,869,61239
76779,4,14.694,58.776,858,61239
76780,1,72.894,72.894,996,61239
76781,6,32.994,197.964,880,61239
76782,7,20.994,146.958,711,61239
76783,1,1391.994,1391.994,780,61239
76784,2,149.874,299.748,924,61239
76785,1,818.7,818.7,748,61239
76786,1,218.454,218.454,904,61239
76787,5,29.994,149.97,715,61239
76788,2,158.43,316.86,920,61239
76789,4,32.394,129.576,881,61239
76790,1,1376.994,1376.994,782,61239
76791,6,72,432,876,61239
76792,4,809.76,3239.04,743,61239
76793,6,5.394,32.364,712,61239
76794,1,63.9,63.9,948,61239
76795,1,218.454,218.454,905,61239
76796,1,31.584,31.584,910,61239
76797,2,41.994,83.988,867,61239
76798,3,20.994,62.982,707,61239
76799,2,158.43,316.86,917,61239
76800,3,37.152,111.456,809,61239
76801,1,23.484,23.484,909,61239
76802,3,38.1,114.3,865,61239
76803,4,12.144,48.576,952,61239
76804,2,29.994,59.988,714,61239
76805,6,32.394,194.364,884,61239
76806,2,1391.994,2783.988,779,61239
76807,4,4.77,19.08,877,61239
76808,3,149.874,449.622,925,61239
76809,7,14.694,102.858,859,61239
76810,2,20.994,41.988,708,61240
76811,2,323.994,647.988,977,61240
76812,2,14.694,29.388,858,61240
76813,6,32.394,194.364,884,61240
76814,4,72,288,876,61240
76815,2,323.994,647.988,999,61240
76816,4,32.994,131.976,880,61240
76817,1,5.394,5.394,875,61240
76818,1,356.898,356.898,836,61240
76819,1,672.294,672.294,798,61240
76820,2,202.332,404.664,738,61240
76821,7,32.394,226.758,883,61240
76822,2,1466.01,2932.02,793,61240
76823,10,29.994,299.94,715,61240
76824,4,5.394,21.576,712,61240
76825,7,20.994,146.958,707,61240
76826,2,323.994,647.988,998,61240
76827,1,1020.594,1020.594,974,61240
76828,5,29.994,149.97,714,61240
76829,3,1020.594,3061.782,973,61240
76830,2,20.994,41.988,711,61240
76831,3,38.1,114.3,865,61240
76832,1,672.294,672.294,801,61240
76833,7,14.694,102.858,859,61240
76834,1,24.294,24.294,938,61240
76835,14,36.83,505.3076,864,61240
76836,4,29.994,119.976,716,61240
76837,3,48.594,145.782,940,61240
76838,6,4.77,28.62,877,61240
76839,7,2.994,20.958,870,61240
76840,3,32.394,97.182,881,61240
76841,2,1.374,2.748,873,61240
76842,2,31.584,63.168,916,61241
76843,2,602.346,1204.692,893,61241
76844,3,200.052,600.156,900,61241
76845,2,200.052,400.104,895,61241
76846,2,728.91,1457.82,972,61241
76847,1,200.052,200.052,899,61241
76848,2,445.41,890.82,958,61241
76849,2,445.41,890.82,961,61241
76850,2,1430.442,2860.884,957,61241
76851,6,602.346,3614.076,889,61241
76852,6,1430.442,8582.652,954,61241
76853,2,1430.442,2860.884,969,61241
76854,6,445.41,2672.46,979,61241
76855,3,672.294,2016.882,801,61242
76856,1,32.394,32.394,884,61242
76857,2,672.294,1344.588,801,61243
76858,2,323.994,647.988,999,61243
76859,10,29.994,299.94,715,61243
76860,2,38.1,76.2,865,61243
76861,3,29.994,89.982,714,61243
76862,7,32.994,230.958,880,61243
76863,4,20.994,83.976,711,61243
76864,2,24.294,48.588,938,61243
76865,3,356.898,1070.694,835,61243
76866,2,1020.594,2041.188,976,61243
76867,2,202.332,404.664,738,61243
76868,2,1466.01,2932.02,793,61243
76869,8,32.394,259.152,884,61243
76870,4,14.694,58.776,859,61243
76871,8,72,576,876,61243
76872,1,1020.594,1020.594,974,61243
76873,3,20.994,62.982,708,61243
76874,1,29.994,29.994,716,61243
76875,4,14.694,58.776,858,61243
76876,1,1020.594,1020.594,973,61243
76877,3,2.994,8.982,870,61243
76878,6,32.394,194.364,881,61243
76879,8,38.1,304.8,864,61243
76880,1,672.294,672.294,797,61243
76881,2,323.994,647.988,998,61243
76882,6,5.394,32.364,712,61243
76883,10,32.394,323.94,883,61243
76884,2,20.994,41.988,707,61243
76885,5,4.77,23.85,877,61243
76886,2,445.41,890.82,963,61244
76887,3,445.41,1336.23,962,61244
76888,5,445.41,2227.05,958,61244
76889,1,1430.442,1430.442,957,61244
76890,3,20.994,62.982,711,61244
76891,5,445.41,2227.05,959,61244
76892,2,1430.442,2860.884,955,61244
76893,2,445.41,890.82,965,61244
76894,4,2.994,11.976,870,61244
76895,3,728.91,2186.73,970,61244
76896,4,1430.442,5721.768,968,61244
76897,5,1430.442,7152.21,967,61244
76898,4,38.1,152.4,865,61244
76899,3,54.894,164.682,945,61244
76900,3,445.41,1336.23,960,61244
76901,2,1430.442,2860.884,954,61244
76902,4,63.9,255.6,948,61244
76903,2,728.91,1457.82,971,61244
76904,4,1430.442,5721.768,966,61244
76905,4,72.894,291.576,996,61244
76906,3,12.144,36.432,952,61244
76907,2,1430.442,2860.884,969,61244
76908,4,445.41,1781.64,978,61244
76909,3,4.77,14.31,877,61244
76910,9,72,648,876,61244
76911,4,32.394,129.576,883,61244
76912,3,445.41,1336.23,979,61244
76913,5,728.91,3644.55,953,61244
76914,3,242.994,728.982,951,61244
76915,5,728.91,3644.55,972,61244
76916,2,445.41,890.82,961,61244
76917,1,445.41,445.41,964,61245
76918,1,672.294,672.294,801,61246
76919,1,672.294,672.294,797,61246
76920,2,32.394,64.788,884,61246
76921,2,323.994,647.988,998,61247
76922,1,323.994,323.994,999,61247
76923,6,38.1,228.6,864,61247
76924,1,5.394,5.394,874,61247
76925,2,1020.594,2041.188,973,61247
76926,3,5.394,16.182,875,61247
76927,4,149.874,599.496,925,61248
76928,6,2.994,17.964,870,61248
76929,4,14.694,58.776,859,61248
76930,6,54.894,329.364,945,61248
76931,2,31.584,63.168,910,61248
76932,5,242.994,1214.97,951,61248
76933,2,38.1,76.2,865,61248
76934,5,48.594,242.97,937,61248
76935,8,1376.994,11015.952,782,61248
76936,13,31.3142,398.942908,884,61248
76937,3,14.694,44.082,858,61248
76938,3,218.454,655.362,905,61248
76939,2,818.7,1637.4,742,61248
76940,3,1376.994,4130.982,784,61248
76941,2,105.294,210.588,949,61248
76942,3,818.7,2456.1,748,61248
76943,2,26.724,53.448,808,61248
76944,6,32.994,197.964,880,61248
76945,2,149.874,299.748,924,61248
76946,5,4.77,23.85,877,61248
76947,2,1391.994,2783.988,779,61248
76948,4,41.994,167.976,869,61248
76949,4,20.994,83.976,707,61248
76950,10,41.994,419.94,867,61248
76951,7,29.994,209.958,714,61248
76952,14,36.83,505.3076,864,61248
76953,4,32.394,129.576,883,61248
76954,2,29.994,59.988,715,61248
76955,2,12.144,24.288,952,61248
76956,3,37.152,111.456,809,61248
76957,2,809.76,1619.52,743,61248
76958,5,158.43,792.15,920,61248
76959,2,809.76,1619.52,747,61248
76960,3,5.394,16.182,712,61248
76961,3,72.894,218.682,996,61248
76962,2,1391.994,2783.988,780,61248
76963,6,1376.994,8261.964,783,61248
76964,7,72,504,876,61248
76965,4,218.454,873.816,904,61248
76966,3,1391.994,4175.982,781,61248
76967,5,158.43,792.15,917,61248
76968,6,32.394,194.364,881,61248
76969,2,20.994,41.988,711,61248
76970,7,63.9,447.3,948,61248
76971,1,338.994,338.994,988,61248
76972,4,20.994,83.976,708,61248
76973,2,29.994,59.988,716,61248
76974,5,23.484,117.42,909,61248
76975,1,158.43,158.43,944,61248
76976,3,1466.01,4398.03,792,61249
76977,1,1020.594,1020.594,976,61249
76978,4,1020.594,4082.376,975,61249
76979,2,323.994,647.988,999,61249
76980,1,323.994,323.994,997,61249
76981,3,1020.594,3061.782,973,61249
76982,4,5.394,21.576,875,61249
76983,3,29.994,89.982,715,61249
76984,3,2.994,8.982,870,61249
76985,1,1466.01,1466.01,794,61249
76986,5,672.294,3361.47,799,61249
76987,1,672.294,672.294,801,61249
76988,2,323.994,647.988,977,61249
76989,2,323.994,647.988,998,61249
76990,1,672.294,672.294,797,61249
76991,2,1466.01,2932.02,795,61249
76992,1,672.294,672.294,800,61249
76993,1,4.77,4.77,877,61249
76994,1,1466.01,1466.01,793,61249
76995,1,5.394,5.394,874,61249
76996,2,1376.994,2753.988,782,61250
76997,2,41.994,83.988,869,61250
76998,2,41.994,83.988,867,61250
76999,1,1430.442,1430.442,957,61251
77000,1,728.91,728.91,953,61251
77001,1,323.994,323.994,997,61252
77002,1,48.594,48.594,940,61252
77003,1,338.994,338.994,984,61253
77004,1,338.994,338.994,988,61253
77005,2,1430.442,2860.884,957,61254
77006,1,1430.442,1430.442,969,61254
77007,1,445.41,445.41,958,61254
77008,1,445.41,445.41,965,61254
77009,2,1430.442,2860.884,954,61254
77010,2,1430.442,2860.884,966,61255
77011,2,728.91,1457.82,972,61255
77012,1,1430.442,1430.442,969,61255
77013,2,1430.442,2860.884,954,61255
77014,2,41.994,83.988,868,61256
77015,2,41.994,83.988,867,61256
77016,3,5.394,16.182,875,61257
77017,1,32.394,32.394,884,61257
77018,1,1466.01,1466.01,793,61257
77019,1,323.994,323.994,999,61257
77020,2,672.294,1344.588,801,61257
77021,1,323.994,323.994,998,61257
77022,3,1020.594,3061.782,973,61257
77023,3,1020.594,3061.782,976,61257
77024,4,32.394,129.576,883,61258
77025,6,5.394,32.364,712,61258
77026,6,38.1,228.6,864,61258
77027,3,29.994,89.982,714,61258
77028,3,32.994,98.982,880,61258
77029,4,72,288,876,61258
77030,7,20.994,146.958,708,61258
77031,6,29.994,179.964,715,61258
77032,5,20.994,104.97,711,61258
77033,8,1020.594,8164.752,976,61258
77034,2,14.694,29.388,859,61258
77035,7,2.994,20.958,870,61258
77036,4,20.994,83.976,707,61258
77037,6,32.394,194.364,884,61258
77038,4,29.994,119.976,716,61258
77039,1,356.898,356.898,835,61258
77040,6,38.1,228.6,865,61258
77041,4,4.77,19.08,877,61258
77042,7,14.694,102.858,858,61258
77043,8,32.394,259.152,881,61258
77044,1,323.994,323.994,997,61259
77045,2,323.994,647.988,999,61260
77046,1,38.1,38.1,865,61261
77047,1,563.7528,563.7528,769,61262
77048,2,4.77,9.54,877,61263
77049,2,1430.442,2860.884,954,61263
77050,3,445.41,1336.23,962,61263
77051,9,5.394,48.546,712,61263
77052,5,200.052,1000.26,895,61263
77053,3,2.994,8.982,870,61263
77054,3,14.694,44.082,859,61263
77055,1,1430.442,1430.442,966,61263
77056,6,20.994,125.964,711,61263
77057,4,38.1,152.4,865,61263
77058,5,29.994,149.97,716,61263
77059,7,38.1,266.7,864,61263
77060,5,14.694,73.47,858,61263
77061,3,32.394,97.182,883,61263
77062,2,200.052,400.104,900,61263
77063,2,445.41,890.82,965,61263
77064,12,31.3142,368.254992,884,61263
77065,2,32.994,65.988,880,61263
77066,2,602.346,1204.692,885,61263
77067,7,1430.442,10013.094,957,61263
77068,1,728.91,728.91,953,61263
77069,4,32.394,129.576,881,61263
77070,5,20.994,104.97,708,61263
77071,1,602.346,602.346,889,61263
77072,7,20.994,146.958,707,61263
77073,6,29.994,179.964,715,61263
77074,2,200.052,400.104,886,61263
77075,5,602.346,3011.73,892,61263
77076,8,72,576,876,61263
77077,2,445.41,890.82,961,61263
77078,4,29.994,119.976,714,61263
77079,3,728.91,2186.73,972,61263
77080,2,323.994,647.988,999,61264
77081,8,323.994,2591.952,998,61264
77082,2,1466.01,2932.02,794,61264
77083,2,1020.594,2041.188,974,61264
77084,1,202.332,202.332,738,61264
77085,4,37.254,149.016,939,61264
77086,3,672.294,2016.882,797,61264
77087,4,1020.594,4082.376,976,61264
77088,1,323.994,323.994,977,61264
77089,2,672.294,1344.588,798,61264
77090,1,202.332,202.332,722,61264
77091,1,5.394,5.394,875,61264
77092,1,1466.01,1466.01,793,61264
77093,4,24.294,97.176,938,61264
77094,3,356.898,1070.694,836,61264
77095,3,672.294,2016.882,801,61264
77096,2,1020.594,2041.188,973,61264
77097,3,356.898,1070.694,835,61264
77098,2,356.898,713.796,822,61264
77099,1,48.594,48.594,940,61264
77100,1,563.7528,563.7528,765,61265
77101,3,1020.594,3061.782,973,61266
77102,5,38.1,190.5,864,61266
77103,2,323.994,647.988,998,61266
77104,4,323.994,1295.976,999,61266
77105,3,5.394,16.182,874,61266
77106,1,672.294,672.294,801,61266
77107,5,1020.594,5102.97,976,61266
77108,2,5.394,10.788,875,61266
77109,3,672.294,2016.882,797,61266
77110,7,445.41,3117.87,965,61267
77111,3,200.052,600.156,895,61267
77112,4,1430.442,5721.768,954,61267
77113,5,602.346,3011.73,889,61267
77114,2,1430.442,2860.884,957,61267
77115,2,602.346,1204.692,892,61267
77116,1,200.052,200.052,900,61267
77117,3,200.052,600.156,899,61267
77118,1,200.052,200.052,886,61267
77119,2,31.584,63.168,916,61267
77120,2,1430.442,2860.884,966,61267
77121,2,1430.442,2860.884,969,61267
77122,1,728.91,728.91,953,61267
77123,2,602.346,1204.692,893,61267
77124,2,728.91,1457.82,972,61267
77125,3,200.052,600.156,900,61268
77126,1,34.99,34.99,708,61269
77127,1,49.99,49.99,714,61269
77128,1,21.98,21.98,878,61270
77129,1,21.49,21.49,931,61271
77130,1,2.29,2.29,873,61271
77131,1,4.99,4.99,921,61272
77132,1,2.29,2.29,873,61272
77133,1,4.99,4.99,870,61273
77134,1,8.99,8.99,712,61274
77135,1,69.99,69.99,868,61274
