SalesOrderID,OrderDate,CustomerID,TotalDue,SalesPersonID,TerritoryID
58386,10/21/2013,19389,152.9873,,10
58387,10/21/2013,24071,14.2987,,10
58388,10/21/2013,24079,44.1779,,10
58389,10/21/2013,15711,60.7529,,10
58390,10/21/2013,15511,101.6269,,6
58391,10/21/2013,19143,668.7571,,1
58392,10/21/2013,17041,1879.594,,1
58393,10/21/2013,16764,1945.3194,,6
58394,10/21/2013,17021,1879.594,,4
58395,10/21/2013,19144,679.5308,,4
58396,10/21/2013,13288,2643.0937,,4
58397,10/21/2013,13427,2535.964,,4
58398,10/21/2013,13319,2724.8748,,1
58399,10/21/2013,19794,2784.9426,,9
58400,10/21/2013,21359,650.8008,,9
58401,10/21/2013,21379,606.6229,,9
58402,10/21/2013,11057,2644.3313,,9
58403,10/21/2013,29309,2673.0613,,9
58404,10/21/2013,12702,2639.8008,,9
58405,10/21/2013,12999,2596.7279,,9
58406,10/21/2013,19609,2778.9977,,9
58407,10/21/2013,12681,2587.8769,,9
58408,10/21/2013,12684,2664.0887,,9
58409,10/21/2013,25180,2703.9903,,1
58410,10/21/2013,20067,1276.8054,,4
58411,10/21/2013,20719,1286.7394,,8
58412,10/21/2013,26220,596.689,,10
58413,10/21/2013,12461,650.8008,,8
58414,10/21/2013,14279,830.2307,,9
58415,10/22/2013,12289,2607.7779,,10
58416,10/22/2013,12321,2562.4508,,7
58417,10/22/2013,11520,8.7848,,6
58418,10/22/2013,11790,38.664,,4
58419,10/22/2013,18194,85.0519,,9
58420,10/22/2013,20243,66.8194,,9
58421,10/22/2013,16182,65.1729,,9
58422,10/22/2013,15124,107.6823,,9
58423,10/22/2013,20872,1918.2579,,10
58424,10/22/2013,11287,2.5305,,6
58425,10/22/2013,11466,35.6584,,9
58426,10/22/2013,28874,5.514,,1
58427,10/22/2013,27737,26.2769,,4
58428,10/22/2013,26776,28.1554,,4
58429,10/22/2013,11078,33.1279,,6
58430,10/22/2013,25359,27.614,,4
58431,10/22/2013,20086,79.0959,,6
58432,10/22/2013,23810,35.6694,,4
58433,10/22/2013,24658,42.9624,,1
58434,10/22/2013,22358,43.0729,,4
58435,10/22/2013,21419,71.7919,,4
58436,10/22/2013,21302,77.3169,,1
58437,10/22/2013,12928,104.4004,,6
58438,10/22/2013,21304,26.4869,,1
58439,10/22/2013,21140,16.5529,,4
58440,10/22/2013,17430,5.514,,1
58441,10/22/2013,18590,132.5779,,4
58442,10/22/2013,24621,14.2987,,6
58443,10/22/2013,14401,16.8292,,1
58444,10/22/2013,16195,102.1904,,7
58445,10/22/2013,12845,83.9469,,8
58446,10/22/2013,11436,59.659,,10
58447,10/22/2013,17899,33.139,,7
58448,10/22/2013,12294,59.659,,10
58449,10/22/2013,12329,76.2119,,10
58450,10/22/2013,13503,71.8029,,10
58451,10/22/2013,17120,1918.2579,,2
58452,10/22/2013,17127,1965.2094,,1
58453,10/22/2013,17128,1918.2579,,4
58454,10/22/2013,14088,1939.2529,,1
58455,10/22/2013,13345,2560.2519,,6
58456,10/22/2013,11742,2582.6834,,4
58457,10/22/2013,12382,1342.4093,,10
58458,10/22/2013,17056,927.6254,,9
58459,10/22/2013,22400,614.6673,,9
58460,10/22/2013,12990,2563.589,,9
58461,10/22/2013,12683,2560.2519,,9
58462,10/22/2013,12693,2574.639,,9
58463,10/22/2013,24752,835.7447,,1
58464,10/22/2013,25388,1381.0732,,4
58465,10/22/2013,25169,2634.3974,,4
58466,10/22/2013,15928,2673.0613,,8
58467,10/22/2013,12998,1381.0732,,9
58468,10/22/2013,28483,845.6786,,9
58469,10/23/2013,12229,2590.4073,,8
58470,10/23/2013,12463,2639.2373,,10
58471,10/23/2013,13407,2626.5408,,10
58472,10/23/2013,11591,2560.2519,,7
58473,10/23/2013,13253,2547.0029,,10
58474,10/23/2013,11590,2580.1419,,7
58475,10/23/2013,12195,8.7848,,4
58476,10/23/2013,13042,27.614,,9
58477,10/23/2013,15124,27.614,,9
58478,10/23/2013,17053,77.3169,,9
58479,10/23/2013,20231,66.8194,,9
58480,10/23/2013,19630,28.1554,,9
58481,10/23/2013,24229,8.0444,,9
58482,10/23/2013,13523,38.664,,9
58483,10/23/2013,19567,32.034,,9
58484,10/23/2013,17297,69.5929,,9
58485,10/23/2013,20869,1944.7669,,10
58486,10/23/2013,12631,2738.4552,,7
58487,10/23/2013,13808,915.4594,,8
58488,10/23/2013,11631,43.3381,,6
58489,10/23/2013,11507,38.664,,6
58490,10/23/2013,11078,82.8529,,6
58491,10/23/2013,28230,28.1554,,4
58492,10/23/2013,11273,178.2255,,4
58493,10/23/2013,26266,103.2733,,1
58494,10/23/2013,26531,30.1444,,4
58495,10/23/2013,20084,42.9624,,6
58496,10/23/2013,26117,35.6584,,4
58497,10/23/2013,23456,173.7834,,4
58498,10/23/2013,24622,106.1574,,1
58499,10/23/2013,11331,33.139,,6
58500,10/23/2013,22073,82.2783,,1
58501,10/23/2013,22103,77.3169,,4
58502,10/23/2013,12984,26.4869,,6
58503,10/23/2013,20301,77.339,,1
58504,10/23/2013,15958,75.6815,,1
58505,10/23/2013,14450,199.9829,,4
58506,10/23/2013,14136,79.5048,,7
58507,10/23/2013,14193,40.432,,8
58508,10/23/2013,14981,38.675,,10
58509,10/23/2013,21862,15.4479,,7
58510,10/23/2013,15613,30.1444,,7
58511,10/23/2013,23624,69.5819,,8
58512,10/23/2013,27156,6.9394,,10
58513,10/23/2013,24096,8.0444,,7
58514,10/23/2013,14981,40.0784,,10
58515,10/23/2013,13936,38.675,,6
58516,10/23/2013,19224,79.5269,,6
58517,10/23/2013,16902,156.8879,,6
58518,10/23/2013,16670,2738.5657,,1
58519,10/23/2013,17129,1918.2579,,4
58520,10/23/2013,16791,1911.6169,,6
58521,10/23/2013,15993,659.9723,,6
58522,10/23/2013,15890,654.4584,,4
58523,10/23/2013,14283,883.4254,,1
58524,10/23/2013,13224,2601.6894,,1
58525,10/23/2013,13279,2598.9158,,4
58526,10/23/2013,13329,2612.1758,,4
58527,10/23/2013,13348,2688.9844,,4
58528,10/23/2013,13382,2590.4073,,4
58529,10/23/2013,13304,2686.1998,,1
58530,10/23/2013,26936,1381.0732,,8
58531,10/23/2013,23121,1879.594,,9
58532,10/23/2013,21384,817.1033,,9
58533,10/23/2013,11010,2644.3313,,9
58534,10/23/2013,29303,2673.0613,,9
58535,10/23/2013,19612,2708.6865,,9
58536,10/23/2013,11027,2666.3208,,9
58537,10/23/2013,25074,2644.3313,,1
58538,10/23/2013,17118,622.0708,,1
58539,10/23/2013,22591,627.3748,,8
58540,10/23/2013,26356,635.3529,,10
58541,10/24/2013,24244,1297.8004,,9
58542,10/24/2013,12526,2574.6279,,10
58543,10/24/2013,12296,2535.964,,7
58544,10/24/2013,17306,91.6819,,9
58545,10/24/2013,17234,59.659,,9
58546,10/24/2013,13669,8.7848,,9
58547,10/24/2013,18705,2.5305,,9
58548,10/24/2013,17494,60.764,,9
58549,10/24/2013,27373,43.0729,,1
58550,10/24/2013,11287,75.0627,,6
58551,10/24/2013,29015,27.614,,1
58552,10/24/2013,11215,207.7179,,6
58553,10/24/2013,26274,23.7465,,1
58554,10/24/2013,27284,135.8708,,1
58555,10/24/2013,25174,101.7484,,1
58556,10/24/2013,11330,79.0959,,6
58557,10/24/2013,11330,42.9624,,6
58558,10/24/2013,22123,33.139,,4
58559,10/24/2013,16358,11.039,,6
58560,10/24/2013,16840,132.5779,,6
58561,10/24/2013,28073,8.0444,,6
58562,10/24/2013,23022,8.0444,,6
58563,10/24/2013,18161,8.0444,,7
58564,10/24/2013,26905,6.9394,,10
58565,10/24/2013,25325,6.9394,,10
58566,10/24/2013,27816,54.1119,,7
58567,10/24/2013,13239,109.9144,,6
58568,10/24/2013,19163,596.689,,4
58569,10/24/2013,11707,2703.8798,,4
58570,10/24/2013,13424,2612.1758,,1
58571,10/24/2013,19797,2699.9018,,9
58572,10/24/2013,22172,829.5677,,9
58573,10/24/2013,12994,2613.2808,,9
58574,10/24/2013,11912,2563.589,,9
58575,10/24/2013,19790,2775.0086,,9
58576,10/24/2013,24358,2671.9453,,4
58577,10/24/2013,23040,624.8444,,4
58578,10/24/2013,26997,1270.1644,,8
58579,10/24/2013,23987,1268.2859,,10
58580,10/24/2013,20720,1276.8054,,8
58581,10/24/2013,11479,612.1369,,7
58582,10/24/2013,12397,650.8008,,8
58583,10/24/2013,28747,2649.8453,,10
58584,10/24/2013,24157,2673.0613,,7
58585,10/25/2013,12404,2645.3258,,10
58586,10/25/2013,12277,2604.7944,,10
58587,10/25/2013,13258,2610.3084,,8
58588,10/25/2013,12264,2618.8058,,10
58589,10/25/2013,11970,38.664,,1
58590,10/25/2013,21207,136.9758,,9
58591,10/25/2013,19266,46.7194,,9
58592,10/25/2013,26665,87.2729,,9
58593,10/25/2013,29321,55.2169,,9
58594,10/25/2013,14857,9.934,,9
58595,10/25/2013,19630,54.1119,,9
58596,10/25/2013,14967,680.6358,,8
58597,10/25/2013,11717,59.659,,1
58598,10/25/2013,11165,74.5765,,4
58599,10/25/2013,11632,132.6,,6
58600,10/25/2013,11019,164.6229,,6
58601,10/25/2013,28122,44.1779,,1
58602,10/25/2013,24803,36.023,,1
58603,10/25/2013,12944,35.6694,,6
58604,10/25/2013,25852,33.1279,,1
58605,10/25/2013,22968,35.6694,,1
58606,10/25/2013,20733,26.4869,,1
58607,10/25/2013,21444,25.3377,,4
58608,10/25/2013,20384,142.5119,,4
58609,10/25/2013,27380,77.339,,6
58610,10/25/2013,25850,71.2394,,6
58611,10/25/2013,12525,132.5779,,10
58612,10/25/2013,14173,42.9624,,7
58613,10/25/2013,19189,32.5754,,7
58614,10/25/2013,27327,37.5479,,8
58615,10/25/2013,16449,8.0444,,10
58616,10/25/2013,15119,40.0784,,10
58617,10/25/2013,17855,44.1779,,10
58618,10/25/2013,11657,138.0919,,4
58619,10/25/2013,11712,52.9737,,6
58620,10/25/2013,13291,90.0133,,3
58621,10/25/2013,15559,94.4554,,6
58622,10/25/2013,12489,9.934,,7
58623,10/25/2013,17012,1934.8329,,4
58624,10/25/2013,13425,2615.4908,,1
58625,10/25/2013,26903,884.9061,,7
58626,10/25/2013,27897,829.0815,,8
58627,10/25/2013,11239,1342.4093,,10
58628,10/25/2013,26940,1407.5822,,8
58629,10/25/2013,29317,2694.0563,,9
58630,10/25/2013,13051,2610.3084,,9
58631,10/25/2013,13079,2552.5169,,9
58632,10/25/2013,13081,2574.639,,9
58633,10/25/2013,12686,2602.2529,,9
58634,10/25/2013,25161,2694.0563,,4
58635,10/25/2013,22319,612.1369,,7
58636,10/25/2013,25750,612.1369,,10
58637,10/25/2013,13407,2738.2342,,10
58638,10/25/2013,12332,2673.0613,,7
58639,10/25/2013,13404,2644.3313,,10
58640,10/26/2013,13581,2580.1419,,10
58641,10/26/2013,12287,2639.2373,,10
58642,10/26/2013,25124,71.2394,,9
58643,10/26/2013,26592,87.2729,,9
58644,10/26/2013,17300,59.659,,9
58645,10/26/2013,19976,17.9784,,9
58646,10/26/2013,11242,635.3529,,7
58647,10/26/2013,19506,2740.3337,,10
58648,10/26/2013,20711,2715.3497,,10
58649,10/26/2013,11169,43.0729,,4
58650,10/26/2013,18758,93.8808,,6
58651,10/26/2013,27564,66.8194,,4
58652,10/26/2013,11498,41.9127,,6
58653,10/26/2013,26690,146.3794,,4
58654,10/26/2013,27197,40.0784,,1
58655,10/26/2013,23717,33.139,,1
58656,10/26/2013,16096,118.3234,,6
58657,10/26/2013,22076,72.8748,,4
58658,10/26/2013,18573,41.1834,,6
58659,10/26/2013,20440,11.039,,4
58660,10/26/2013,22348,16.5529,,4
58661,10/26/2013,19760,142.5119,,4
58662,10/26/2013,28767,77.339,,6
58663,10/26/2013,18342,44.1779,,4
58664,10/26/2013,15776,5.514,,4
58665,10/26/2013,14642,8.0444,,1
58666,10/26/2013,14491,140.6444,,4
58667,10/26/2013,28429,38.5535,,7
58668,10/26/2013,16537,27.614,,8
58669,10/26/2013,22558,5.514,,10
58670,10/26/2013,22539,109.3508,,10
58671,10/26/2013,18181,54.1119,,10
58672,10/26/2013,25473,5.514,,7
58673,10/26/2013,13185,46.7194,,6
58674,10/26/2013,11178,46.7194,,4
58675,10/26/2013,11503,65.7365,,4
58676,10/26/2013,16479,40.8408,,6
58677,10/26/2013,12758,82.8529,,1
58678,10/26/2013,17040,1945.3194,,1
58679,10/26/2013,17142,1909.7384,,4
58680,10/26/2013,16834,1934.8329,,6
58681,10/26/2013,13286,2580.1419,,1
58682,10/26/2013,13292,2538.4944,,1
58683,10/26/2013,13366,2574.6279,,6
58684,10/26/2013,13415,2570.1858,,4
58685,10/26/2013,26939,858.9607,,7
58686,10/26/2013,23119,1949.1869,,9
58687,10/26/2013,19564,1895.0419,,9
58688,10/26/2013,23118,1914.1473,,9
58689,10/26/2013,13077,2535.964,,9
58690,10/26/2013,11919,2580.1529,,9
58691,10/26/2013,11920,2610.3084,,9
58692,10/26/2013,18189,596.689,,9
58693,10/26/2013,26509,830.2307,,1
58694,10/26/2013,23110,596.689,,4
58695,10/26/2013,13719,1248.0754,,6
58696,10/26/2013,20092,1270.1644,,4
58697,10/26/2013,22598,660.7348,,8
58698,10/26/2013,12390,620.4354,,8
58699,10/26/2013,15627,2649.8453,,8
58700,10/26/2013,12333,2644.3313,,7
58701,10/26/2013,14277,889.8897,,9
58702,10/27/2013,23573,1276.8054,,9
58703,10/27/2013,24922,1265.7554,,9
58704,10/27/2013,13404,2618.8058,,10
58705,10/27/2013,12402,2643.1158,,10
58706,10/27/2013,13769,2602.264,,7
58707,10/27/2013,28786,141.3848,,1
58708,10/27/2013,11276,38.664,,6
58709,10/27/2013,12414,132.6,,1
58710,10/27/2013,17494,62.9519,,9
58711,10/27/2013,25109,5.514,,9
58712,10/27/2013,23650,44.1779,,9
58713,10/27/2013,22853,44.189,,9
58714,10/27/2013,22964,136.9979,,9
58715,10/27/2013,12678,102.7319,,9
58716,10/27/2013,24268,55.2169,,9
58717,10/27/2013,11074,9.934,,9
58718,10/27/2013,14074,36.023,,9
58719,10/27/2013,21822,624.314,,10
58720,10/27/2013,12960,9.934,,4
58721,10/27/2013,27219,74.5765,,4
58722,10/27/2013,13267,5.514,,6
58723,10/27/2013,28015,32.5754,,1
58724,10/27/2013,28256,32.5754,,1
58725,10/27/2013,27033,32.5754,,1
58726,10/27/2013,25954,30.1444,,4
58727,10/27/2013,17360,38.9292,,6
58728,10/27/2013,22977,77.3169,,4
58729,10/27/2013,21713,16.5529,,4
58730,10/27/2013,23379,16.5529,,1
58731,10/27/2013,21773,16.5529,,1
58732,10/27/2013,20698,26.4869,,4
58733,10/27/2013,12760,132.5779,,6
58734,10/27/2013,17397,44.1779,,4
58735,10/27/2013,26350,5.514,,6
58736,10/27/2013,16006,44.1779,,4
58737,10/27/2013,15514,138.114,,1
58738,10/27/2013,14659,44.1779,,4
58739,10/27/2013,14587,8.0444,,1
58740,10/27/2013,15246,24.2879,,4
58741,10/27/2013,20354,35.6031,,6
58742,10/27/2013,19045,54.1119,,7
58743,10/27/2013,18154,73.4162,,8
58744,10/27/2013,15447,27.614,,7
58745,10/27/2013,25682,43.0729,,10
58746,10/27/2013,20903,77.3169,,8
58747,10/27/2013,26391,76.2119,,7
58748,10/27/2013,24691,4.409,,8
58749,10/27/2013,17810,15.4479,,10
58750,10/27/2013,18674,24.2879,,6
58751,10/27/2013,14872,79.5269,,1
58752,10/27/2013,15943,90.0133,,6
58753,10/27/2013,12538,9.934,,8
58754,10/27/2013,20377,2699.9018,,1
58755,10/27/2013,17042,1918.2579,,1
58756,10/27/2013,17144,2089.8423,,1
58757,10/27/2013,17029,1944.7669,,4
58758,10/27/2013,11705,2610.3084,,4
58759,10/27/2013,13243,2574.6279,,1
58760,10/27/2013,13369,2580.1529,,1
58761,10/27/2013,13325,2626.5408,,4
58762,10/27/2013,14305,891.4698,,9
58763,10/27/2013,21000,596.689,,9
58764,10/27/2013,22402,596.689,,9
58765,10/27/2013,29300,2673.0613,,9
58766,10/27/2013,11052,2673.0613,,9
58767,10/27/2013,19785,2760.6657,,9
58768,10/27/2013,29004,820.2968,,4
58769,10/27/2013,20032,1238.1415,,1
58770,10/27/2013,20068,1238.1415,,4
58771,10/27/2013,23779,1268.2859,,10
58772,10/27/2013,13408,2644.3313,,10
58773,10/27/2013,28403,2673.0613,,10
58774,10/27/2013,13253,2649.8453,,10
58775,10/27/2013,15927,2673.0613,,8
58776,10/27/2013,12991,1367.7911,,9
58777,10/28/2013,11887,8.7848,,4
58778,10/28/2013,17054,33.139,,9
58779,10/28/2013,21972,44.4542,,9
58780,10/28/2013,21952,109.9144,,9
58781,10/28/2013,13048,92.7869,,9
58782,10/28/2013,12993,32.034,,9
58783,10/28/2013,11421,1879.594,,8
58784,10/28/2013,27944,2849.6956,,8
58785,10/28/2013,16414,2735.9248,,8
58786,10/28/2013,24569,2740.3337,,10
58787,10/28/2013,13806,987.8037,,7
58788,10/28/2013,13071,32.034,,6
58789,10/28/2013,26455,33.1279,,1
58790,10/28/2013,27665,23.7465,,4
58791,10/28/2013,27442,30.6859,,4
58792,10/28/2013,23184,49.9681,,4
58793,10/28/2013,23504,35.6694,,1
58794,10/28/2013,20457,81.7258,,1
58795,10/28/2013,20524,76.2119,,1
58796,10/28/2013,15970,44.1779,,4
58797,10/28/2013,20734,8.0444,,6
58798,10/28/2013,14508,60.7529,,4
58799,10/28/2013,19232,24.2879,,6
58800,10/28/2013,14295,62.9519,,4
58801,10/28/2013,14296,50.7748,,1
58802,10/28/2013,14388,90.0133,,4
58803,10/28/2013,25782,65.1729,,10
58804,10/28/2013,20568,32.0229,,7
58805,10/28/2013,22397,30.6859,,7
58806,10/28/2013,11566,5.514,,7
58807,10/28/2013,11530,72.8969,,6
58808,10/28/2013,11321,38.675,,1
58809,10/28/2013,15564,96.0908,,6
58810,10/28/2013,17121,1918.2579,,1
58811,10/28/2013,13238,2574.6279,,4
58812,10/28/2013,11708,2574.9042,,4
58813,10/28/2013,13355,2626.5519,,1
58814,10/28/2013,27908,868.8947,,8
58815,10/28/2013,19565,1911.6169,,9
58816,10/28/2013,19593,1909.7384,,9
58817,10/28/2013,21002,606.6229,,9
58818,10/28/2013,21387,622.9659,,9
58819,10/28/2013,19611,2735.9248,,9
58820,10/28/2013,22344,2673.0613,,4
58821,10/28/2013,22121,2673.0613,,6
58822,10/28/2013,23111,612.1369,,4
58823,10/28/2013,22132,622.0708,,4
58824,10/28/2013,22972,596.689,,1
58825,10/28/2013,25287,596.689,,6
58826,10/28/2013,22116,622.9659,,4
58827,10/28/2013,22119,622.9659,,4
58828,10/28/2013,25408,612.1369,,6
58829,10/28/2013,22153,606.6229,,4
58830,10/28/2013,20028,1297.8004,,4
58831,10/28/2013,11403,622.9659,,7
58832,10/28/2013,26830,612.1369,,10
58833,10/28/2013,11239,627.3748,,10
58834,10/28/2013,22585,612.1369,,8
58835,10/28/2013,26214,612.1369,,10
58836,10/28/2013,12653,2676.9067,,10
58837,10/28/2013,14211,1352.3432,,9
58838,10/28/2013,28484,860.3751,,9
58839,10/29/2013,12391,2535.964,,10
58840,10/29/2013,11804,65.1729,,1
58841,10/29/2013,16683,41.1834,,9
58842,10/29/2013,11463,16.5529,,9
58843,10/29/2013,23562,5.514,,9
58844,10/29/2013,20047,679.5529,,7
58845,10/29/2013,20046,764.5606,,7
58846,10/29/2013,16447,905.5033,,10
58847,10/29/2013,11699,69.5929,,1
58848,10/29/2013,11215,43.0729,,6
58849,10/29/2013,27217,32.0229,,1
58850,10/29/2013,11619,30.1444,,6
58851,10/29/2013,11268,6.9394,,4
58852,10/29/2013,28087,8.0444,,4
58853,10/29/2013,27751,83.4054,,4
58854,10/29/2013,15244,91.6598,,6
58855,10/29/2013,24932,79.0959,,4
58856,10/29/2013,25882,71.7919,,4
58857,10/29/2013,18642,77.3169,,6
58858,10/29/2013,24430,144.2688,,4
58859,10/29/2013,15748,132.5558,,6
58860,10/29/2013,23549,103.3065,,4
58861,10/29/2013,19759,87.2729,,4
58862,10/29/2013,20331,147.5065,,1
58863,10/29/2013,20125,132.5779,,1
58864,10/29/2013,19660,132.5779,,4
58865,10/29/2013,17489,65.1729,,4
58866,10/29/2013,24630,5.514,,6
58867,10/29/2013,19647,51.3494,,6
58868,10/29/2013,12848,81.7258,,10
58869,10/29/2013,28447,77.339,,7
58870,10/29/2013,20586,27.614,,7
58871,10/29/2013,13805,32.0229,,10
58872,10/29/2013,14812,70.6869,,10
58873,10/29/2013,24557,77.3169,,10
58874,10/29/2013,25643,44.1779,,7
58875,10/29/2013,11566,44.1779,,7
58876,10/29/2013,22420,26.2769,,7
58877,10/29/2013,28900,32.5754,,8
58878,10/29/2013,11283,46.7194,,4
58879,10/29/2013,16841,62.9519,,6
58880,10/29/2013,11871,38.675,,1
58881,10/29/2013,12729,9.934,,10
58882,10/29/2013,16952,1918.2579,,6
58883,10/29/2013,17022,1949.1869,,4
58884,10/29/2013,19165,700.5258,,4
58885,10/29/2013,14335,888.9504,,1
58886,10/29/2013,13396,2610.3084,,1
58887,10/29/2013,18019,1342.4093,,8
58888,10/29/2013,22168,612.1369,,9
58889,10/29/2013,12698,2535.964,,9
58890,10/29/2013,19602,2778.9977,,9
58891,10/29/2013,12014,607.7279,,9
58892,10/29/2013,28859,858.9607,,1
58893,10/29/2013,26510,820.2968,,4
58894,10/29/2013,25391,1388.7419,,4
58895,10/29/2013,25155,2673.0613,,4
58896,10/29/2013,25079,2673.0613,,1
58897,10/29/2013,20006,1276.8054,,1
58898,10/29/2013,27127,1238.1415,,8
58899,10/29/2013,22316,682.3044,,7
58900,10/29/2013,24183,2720.0128,,7
58901,10/30/2013,30031,1646.7565,284,1
58902,10/30/2013,29839,329.3486,288,8
58903,10/30/2013,29501,4077.4302,277,2
58904,10/30/2013,30064,887.7396,283,1
58905,10/30/2013,30113,48613.3548,282,10
58906,10/30/2013,29579,48913.0523,281,3
58907,10/30/2013,29485,31960.0926,276,4
58908,10/30/2013,29736,80819.7335,287,10
58909,10/30/2013,29957,82982.2788,276,4
58910,10/30/2013,29622,40948.2201,283,1
58911,10/30/2013,29714,30968.738,289,6
58912,10/30/2013,29927,364.8172,290,7
58913,10/30/2013,29803,9443.2839,289,6
58914,10/30/2013,29639,78716.423,289,6
58915,10/30/2013,29821,31019.4824,285,9
58916,10/30/2013,30105,21491.2435,284,1
58917,10/30/2013,29709,7042.95,284,1
58918,10/30/2013,29722,68874.5944,289,6
58919,10/30/2013,29660,59065.2198,276,4
58920,10/30/2013,29796,95241.7217,282,10
58921,10/30/2013,29528,38778.5575,277,3
58922,10/30/2013,30097,30542.4645,286,9
58923,10/30/2013,29902,42.0784,275,4
58924,10/30/2013,29534,30026.6667,279,5
58925,10/30/2013,30087,27934.8672,278,6
58926,10/30/2013,29951,28276.6044,290,7
58927,10/30/2013,30043,49551.1142,290,7
58928,10/30/2013,30118,40248.2376,275,3
58929,10/30/2013,29576,3275.2751,289,6
58930,10/30/2013,29499,44073.5516,289,6
58931,10/30/2013,29488,55204.4412,286,9
58932,10/30/2013,29557,80984.3252,278,6
58933,10/30/2013,29775,1442.605,284,1
58934,10/30/2013,29972,12795.0677,286,9
58935,10/30/2013,29897,1596.8668,281,4
58936,10/30/2013,30006,501.5317,290,7
58937,10/30/2013,30027,5130.5625,276,4
58938,10/30/2013,29750,3927.9539,289,6
58939,10/30/2013,29881,1003.0633,278,6
58940,10/30/2013,29690,17308.015,281,1
58941,10/30/2013,29644,637.6578,282,10
58942,10/30/2013,30089,2967.9795,276,4
58943,10/30/2013,30049,67541.1313,290,7
58944,10/30/2013,29891,40075.6082,277,3
58945,10/30/2013,29801,3753.7147,277,2
58946,10/30/2013,29720,46002.7963,281,1
58947,10/30/2013,29537,2041.0494,286,9
58948,10/30/2013,29823,28554.263,286,9
58949,10/30/2013,30029,8313.7261,289,6
58950,10/30/2013,29701,79390.1264,277,2
58951,10/30/2013,29552,36905.2095,288,8
58952,10/30/2013,29887,4896.6806,288,8
58953,10/30/2013,29577,9200.8296,278,6
58954,10/30/2013,29681,364.8172,279,5
58955,10/30/2013,29527,6442.7107,289,6
58956,10/30/2013,29964,57071.7654,278,6
58957,10/30/2013,29822,37538.2569,278,6
58958,10/30/2013,29625,63769.765,289,6
58959,10/30/2013,29922,32407.1459,282,10
58960,10/30/2013,30019,6529.3767,282,10
58961,10/30/2013,29550,62704.3022,283,1
58962,10/30/2013,29843,63717.9354,280,1
58963,10/30/2013,29559,87305.928,280,1
58964,10/30/2013,29535,246.7438,275,4
58965,10/30/2013,29687,14263.5806,288,8
58966,10/30/2013,29806,2613.7411,283,1
58967,10/30/2013,30066,118.9296,288,8
58968,10/30/2013,30020,15693.3706,287,7
58969,10/30/2013,29856,10899.067,290,7
58970,10/30/2013,29486,31476.8867,275,3
58971,10/30/2013,29563,42012.6079,279,5
58972,10/30/2013,29770,90884.1535,289,6
58973,10/30/2013,29740,18.0227,289,6
58974,10/30/2013,29707,39000.6712,277,5
58975,10/30/2013,29938,37893.6701,276,4
58976,10/30/2013,29592,11669.4618,277,2
58977,10/30/2013,29799,11343.8389,281,4
58978,10/30/2013,30037,8382.8894,278,6
58979,10/30/2013,29496,24126.4587,281,4
58980,10/30/2013,29629,110007.8727,289,6
58981,10/30/2013,29950,43202.6078,289,6
58982,10/30/2013,29696,23996.1226,281,4
58983,10/30/2013,29494,924.7217,289,6
58984,10/30/2013,29653,21349.1017,276,4
58985,10/30/2013,29971,3454.3269,278,6
58986,10/30/2013,29508,403.1163,275,4
58987,10/30/2013,29762,10933.8392,279,5
58988,10/30/2013,29975,5492.9726,276,4
58989,10/30/2013,29721,7479.5695,279,5
58990,10/30/2013,29603,1610.6777,289,6
58991,10/30/2013,30033,2162.8364,276,1
58992,10/30/2013,29809,4229.719,281,4
58993,10/30/2013,29841,31220.7357,279,5
58994,10/30/2013,29711,27.4333,289,6
58995,10/30/2013,29842,40356.6097,281,4
58996,10/30/2013,29651,39850.2028,275,3
58997,10/30/2013,29652,846.9289,286,9
58998,10/30/2013,29659,403.1163,275,4
58999,10/30/2013,29903,1290.8559,284,1
59000,10/30/2013,29735,82.3134,290,7
59001,10/30/2013,29529,1151.2737,286,9
59002,10/30/2013,29959,457.0679,278,6
59003,10/30/2013,30007,4256.6183,289,6
59004,10/30/2013,29960,1567.3852,286,9
59005,10/30/2013,29743,18.3792,275,3
59006,10/30/2013,29487,4145.0299,277,2
59007,10/30/2013,29838,1290.8559,277,2
59008,10/30/2013,29932,60357.7954,282,10
59009,10/30/2013,29872,42.0784,275,3
59010,10/30/2013,30071,46118.4906,284,1
59011,10/30/2013,29637,37938.4071,275,4
59012,10/30/2013,29916,59351.9986,277,2
59013,10/30/2013,29702,34417.6651,275,4
59014,10/30/2013,29815,17315.9605,281,4
59015,10/30/2013,30008,1690.8077,275,3
59016,10/30/2013,29877,19974.4602,276,3
59017,10/30/2013,29568,2371.4804,276,4
59018,10/30/2013,29628,45190.4579,286,9
59019,10/30/2013,29810,2327.7362,283,1
59020,10/30/2013,29878,9949.3795,288,8
59021,10/30/2013,29915,50649.0181,280,1
59022,10/30/2013,30053,2067.5746,278,6
59023,10/30/2013,29929,39047.2211,276,4
59024,10/30/2013,29804,5683.6133,279,5
59025,10/30/2013,29854,1181.8814,275,3
59026,10/30/2013,29982,3109.4404,276,4
59027,10/30/2013,29956,44755.0922,275,4
59028,10/30/2013,30082,38928.9299,288,8
59029,10/30/2013,29834,22445.3073,281,4
59030,10/30/2013,29638,499.1464,276,4
59031,10/30/2013,29695,52346.9382,283,1
59032,10/30/2013,29669,3094.0954,277,2
59033,10/30/2013,29812,1017.1494,288,8
59034,10/30/2013,29584,459.3762,276,4
